,circuity_avg,clean_intersection_count,clean_intersection_density_km,edge_density_km,edge_length_avg,edge_length_total,intersection_count,intersection_density_km,k_avg,m,n,node_density_km,self_loop_proportion,street_density_km,street_length_avg,street_length_total,street_segments_count,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportion
10,1.0088697930465975,19,154.69696314880974,35962.378597367526,72.40863934426233,4416.9270000000015,26,211.6905811510028,4.357142857142857,61,28,227.97447200877224,0.0,21079.30130869225,73.97074285714285,2588.9759999999997,35,3.2142857142857144,"{0: 0, 1: 2, 2: 0, 3: 16, 4: 10}","{0: 0.0, 1: 0.07142857142857142, 2: 0.0, 3: 0.5714285714285714, 4: 0.35714285714285715}"
11,1.0569809822639598,32,64.65217854324275,23765.494310710626,84.0205714285715,11762.88000000001,58,117.1820736096275,3.7333333333333334,140,75,151.52854346072522,0.014285714285714285,15636.527395657424,84.12388043478263,7739.397000000003,92,2.72,"{0: 0, 1: 17, 2: 0, 3: 46, 4: 11, 5: 1}","{0: 0.0, 1: 0.22666666666666666, 2: 0.0, 3: 0.6133333333333333, 4: 0.14666666666666667, 5: 0.013333333333333334}"
12,1.10032918730574,71,96.73393521384138,28968.324362628842,70.17141584158418,21261.939000000006,104,141.69477834140145,4.625954198473282,303,131,178.48092271849606,0.006600660066006601,16601.93165718011,70.84507558139535,12185.353000000001,172,2.816793893129771,"{0: 0, 1: 27, 2: 0, 3: 75, 4: 28, 5: 1}","{0: 0.0, 1: 0.20610687022900764, 2: 0.0, 3: 0.5725190839694656, 4: 0.21374045801526717, 5: 0.007633587786259542}"
13,1.1155043486759975,75,92.04738392831756,40062.75370019746,91.69393539325839,32643.040999999987,124,152.18500809481836,4.71523178807947,356,151,185.32206630901268,0.0056179775280898875,23302.877718688593,91.28428846153848,18987.132000000005,208,2.8543046357615895,"{0: 0, 1: 27, 2: 0, 3: 94, 4: 28, 5: 2}","{0: 0.0, 1: 0.17880794701986755, 2: 0.0, 3: 0.6225165562913907, 4: 0.18543046357615894, 5: 0.013245033112582781}"
14,1.0448804564365723,7,67.75218496294069,24219.373558702402,89.36749999999998,2502.2899999999995,9,87.10995209520947,4.0,28,14,135.50436992588138,0.0,12109.686779351201,89.36749999999998,1251.1449999999998,14,2.2857142857142856,"{0: 0, 1: 5, 2: 0, 3: 9}","{0: 0.0, 1: 0.35714285714285715, 2: 0.0, 3: 0.6428571428571429}"
15,1.1133452143435871,214,47.8480987262794,19142.30132165175,103.5232091898428,85613.694,265,59.251150291888045,4.9226190476190474,827,336,75.12598678518634,0.0024183796856106408,10591.132829569635,106.44652584269645,47368.70399999992,445,2.7172619047619047,"{0: 0, 1: 71, 2: 0, 3: 221, 4: 42, 5: 1, 6: 1}","{0: 0.0, 1: 0.2113095238095238, 2: 0.0, 3: 0.6577380952380952, 4: 0.125, 5: 0.002976190476190476, 6: 0.002976190476190476}"
16,1.0389388336724827,54,126.55255380646093,40418.1952722323,82.12596190476184,17246.451999999987,65,152.3317777299993,4.883720930232558,210,86,201.5466597658452,0.0,20209.09763611616,82.12596190476188,8623.225999999997,105,2.627906976744186,"{0: 0, 1: 21, 2: 0, 3: 55, 4: 10}","{0: 0.0, 1: 0.2441860465116279, 2: 0.0, 3: 0.6395348837209303, 4: 0.11627906976744186}"
17,1.1099873729731324,21,60.56553415400575,27481.143902545224,119.10735000000007,9528.588000000005,26,74.98589942876903,4.848484848484849,80,33,95.17441081343762,0.0,13740.57195127261,119.10735000000004,4764.294000000002,40,2.6363636363636362,"{0: 0, 1: 7, 2: 0, 3: 24, 4: 2}","{0: 0.0, 1: 0.21212121212121213, 2: 0.0, 3: 0.7272727272727273, 4: 0.06060606060606061}"
18,1.0452600446102596,69,93.27998161309337,31140.11995803946,90.33181568627457,23034.613000000016,97,131.13272777492836,4.285714285714286,255,119,160.8741711877987,0.0,18736.280645344134,89.99601948051948,13859.387,154,2.857142857142857,"{0: 0, 1: 22, 2: 0, 3: 72, 4: 23, 5: 2}","{0: 0.0, 1: 0.18487394957983194, 2: 0.0, 3: 0.6050420168067226, 4: 0.19327731092436976, 5: 0.01680672268907563}"
19,1.1224465750006496,9,160.84445921144183,40246.94737405145,77.6553448275862,2252.005,11,196.58767236954,3.8666666666666667,29,15,268.0740986857364,0.0,23032.94443068505,75.81182352941177,1288.8010000000002,17,2.6,"{0: 0, 1: 4, 2: 0, 3: 9, 4: 2}","{0: 0.0, 1: 0.26666666666666666, 2: 0.0, 3: 0.6, 4: 0.13333333333333333}"
20,1.0303908424081398,48,96.15728573509148,34392.36203825404,86.70733838383835,17168.052999999993,64,128.20971431345532,4.125,198,96,192.31457147018295,0.0,18542.5422799228,83.38834234234233,9256.105999999998,111,2.5520833333333335,"{0: 0, 1: 32, 2: 0, 3: 43, 4: 21}","{0: 0.0, 1: 0.3333333333333333, 2: 0.0, 3: 0.4479166666666667, 4: 0.21875}"
21,1.0147778105799101,33,118.42885357037974,31802.087634593045,100.69997727272731,8861.598000000004,36,129.1951129858688,4.756756756756757,88,37,132.78386612436518,0.0,18247.223480366767,97.7799615384616,5084.558000000004,52,3.3783783783783785,"{0: 0, 1: 1, 2: 2, 3: 16, 4: 18}","{0: 0.0, 1: 0.02702702702702703, 2: 0.05405405405405406, 3: 0.43243243243243246, 4: 0.4864864864864865}"
22,1.0658100235929961,61,87.03979198096457,27408.419552837026,73.87927692307687,19208.611999999986,87,124.13871971055602,5.048543689320389,260,103,146.9688290826123,0.0,13937.522079146253,74.56349618320611,9767.818000000001,131,2.796116504854369,"{0: 0, 1: 16, 2: 0, 3: 77, 4: 9, 5: 1}","{0: 0.0, 1: 0.1553398058252427, 2: 0.0, 3: 0.7475728155339806, 4: 0.08737864077669903, 5: 0.009708737864077669}"
23,1.0477437630435533,80,75.59425059939063,24815.79143875941,82.84572239747632,26262.093999999994,105,99.2174539117002,4.7669172932330826,317,133,125.67544162148694,0.0,13417.056286606397,81.60358045977014,14199.023000000005,174,2.8045112781954886,"{0: 0, 1: 28, 2: 0, 3: 75, 4: 30}","{0: 0.0, 1: 0.21052631578947367, 2: 0.0, 3: 0.5639097744360902, 4: 0.22556390977443608}"
24,1.0664555968030713,69,83.58845791336523,27920.83453995467,87.96904580152676,23047.89000000001,86,104.18271566013638,4.6371681415929205,262,113,136.89124266971407,0.007633587786259542,14209.656245790306,88.86124999999997,11729.684999999996,132,2.584070796460177,"{0: 0, 1: 27, 2: 0, 3: 79, 4: 7}","{0: 0.0, 1: 0.23893805309734514, 2: 0.0, 3: 0.6991150442477876, 4: 0.061946902654867256}"
25,1.0310452963674308,49,93.01328351209455,50910.04625239246,81.27194545454549,26819.74200000001,94,178.43364592116095,4.925373134328358,330,134,254.3628569514422,0.0,25455.02312619622,81.27194545454546,13409.871000000001,165,2.6343283582089554,"{0: 0, 1: 40, 2: 0, 3: 70, 4: 17, 5: 7}","{0: 0.0, 1: 0.29850746268656714, 2: 0.0, 3: 0.5223880597014925, 4: 0.12686567164179105, 5: 0.05223880597014925}"
26,1.1054008724948456,114,39.47088684804755,17467.034245074003,114.13658371040721,50448.36999999999,143,49.51172648483158,4.333333333333333,442,204,70.63211330703245,0.00904977375565611,9443.090448942095,115.07838818565398,27273.577999999994,237,2.446078431372549,"{0: 0, 1: 61, 2: 0, 3: 134, 4: 9}","{0: 0.0, 1: 0.29901960784313725, 2: 0.0, 3: 0.6568627450980392, 4: 0.04411764705882353}"
27,1.06786011700217,70,101.52746832289961,33099.809725150786,82.68579347826092,22821.279000000013,92,133.43610122438233,4.346456692913386,276,127,184.19983538583213,0.007246376811594203,19883.188709698425,87.3174140127389,13708.834000000006,157,2.543307086614173,"{0: 0, 1: 35, 2: 0, 3: 80, 4: 12}","{0: 0.0, 1: 0.2755905511811024, 2: 0.0, 3: 0.6299212598425197, 4: 0.09448818897637795}"
28,1.0961321484156406,122,40.78162872732009,17648.32203528715,103.92857480314959,52795.71599999999,166,55.48975712077979,4.618181818181818,508,220,73.54064196729851,0.0,10104.892022594091,109.1307581227437,30229.220000000005,277,2.6227272727272726,"{0: 0, 1: 54, 2: 0, 3: 142, 4: 23, 5: 1}","{0: 0.0, 1: 0.24545454545454545, 2: 0.0, 3: 0.6454545454545455, 4: 0.10454545454545454, 5: 0.004545454545454545}"
29,1.0809150159349434,525,40.93523562379266,20976.403570845734,112.32786931106463,269025.2469999998,751,58.556879911368156,4.733201581027668,2395,1012,78.90753990719651,0.008768267223382045,11817.223429590182,113.52622322097388,151557.50800000012,1335,2.6699604743083003,"{0: 0, 1: 261, 2: 0, 3: 603, 4: 119, 5: 19, 6: 9, 7: 1}","{0: 0.0, 1: 0.25790513833992096, 2: 0.0, 3: 0.5958498023715415, 4: 0.11758893280632411, 5: 0.018774703557312252, 6: 0.008893280632411068, 7: 0.0009881422924901185}"
30,1.2187462101646873,177,26.609927494448172,17431.596725191204,153.77842175066297,115948.92999999988,240,36.081257619590744,4.583586626139818,754,329,49.46139065352231,0.010610079575596816,9416.764589583032,153.89938329238325,62637.04899999998,407,2.5501519756838906,"{0: 0, 1: 89, 2: 0, 3: 211, 4: 28, 5: 1}","{0: 0.0, 1: 0.270516717325228, 2: 0.0, 3: 0.6413373860182371, 4: 0.0851063829787234, 5: 0.00303951367781155}"
31,1.0327291436417319,89,130.92253997862673,34391.94199628072,66.04333898305079,23379.34199999998,118,173.58269345480846,4.783783783783784,354,148,217.71388670603096,0.0,19073.400221433876,66.15270918367345,12965.930999999997,196,2.8378378378378377,"{0: 0, 1: 30, 2: 1, 3: 82, 4: 34, 5: 0, 6: 1}","{0: 0.0, 1: 0.20270270270270271, 2: 0.006756756756756757, 3: 0.5540540540540541, 4: 0.22972972972972974, 5: 0.0, 6: 0.006756756756756757}"
32,1.0783876380427797,46,67.84927896644052,25431.89803549248,108.44118238993707,17242.147999999994,54,79.64915356929974,4.47887323943662,159,71,104.72388710037558,0.0,13469.915280354857,107.43815294117643,9132.242999999997,85,2.6901408450704225,"{0: 0, 1: 17, 2: 0, 3: 43, 4: 10, 5: 1}","{0: 0.0, 1: 0.23943661971830985, 2: 0.0, 3: 0.6056338028169014, 4: 0.14084507042253522, 5: 0.014084507042253521}"
33,1.0250645327222585,119,88.9778357155621,28103.21424184945,86.00816475972532,37585.56799999996,152,113.65236158626419,4.802197802197802,437,182,136.08374874144792,0.0,16042.462268247487,89.02646058091293,21455.377000000015,241,2.8351648351648353,"{0: 0, 1: 30, 2: 0, 3: 125, 4: 24, 5: 3}","{0: 0.0, 1: 0.16483516483516483, 2: 0.0, 3: 0.6868131868131868, 4: 0.13186813186813187, 5: 0.016483516483516484}"
34,1.0598285569838592,78,69.09932927678595,24461.11206831852,84.44019266055045,27611.942999999996,107,94.79010554636021,5.069767441860465,327,129,114.27965995776138,0.0,12268.339635996697,84.44281707317076,13848.622000000005,164,2.7364341085271318,"{0: 0, 1: 22, 2: 0, 3: 97, 4: 10}","{0: 0.0, 1: 0.17054263565891473, 2: 0.0, 3: 0.751937984496124, 4: 0.07751937984496124}"
35,1.0943260569021052,110,43.04815753188941,22568.496336067306,113.74512228796858,57668.777000000075,160,62.61550186456641,4.851674641148326,507,209,81.79149931058987,0.0,11834.786162872892,113.26279400749065,30241.166000000005,267,2.650717703349282,"{0: 0, 1: 49, 2: 0, 3: 140, 4: 15, 5: 5}","{0: 0.0, 1: 0.23444976076555024, 2: 0.0, 3: 0.6698564593301436, 4: 0.07177033492822966, 5: 0.023923444976076555}"
36,1.063980630409767,115,30.560330336767603,18447.480323206863,123.5209252669039,69418.76,175,46.50485051247244,4.425196850393701,562,254,67.49846874381714,0.0035587188612099642,9855.056262926386,125.28734121621622,37085.053,296,2.4488188976377954,"{0: 0, 1: 79, 2: 0, 3: 159, 4: 14, 5: 2}","{0: 0.0, 1: 0.3110236220472441, 2: 0.0, 3: 0.6259842519685039, 4: 0.05511811023622047, 5: 0.007874015748031496}"
37,1.1559246061440178,233,28.95974737705479,12773.643924832486,114.06467480577167,102772.27200000027,288,35.79573924717502,4.596938775510204,901,392,48.721978419765996,0.006659267480577136,6955.931336133676,116.59373125000012,55964.99100000006,480,2.5535714285714284,"{0: 0, 1: 104, 2: 0, 3: 256, 4: 31, 5: 1}","{0: 0.0, 1: 0.2653061224489796, 2: 0.0, 3: 0.6530612244897959, 4: 0.07908163265306123, 5: 0.002551020408163265}"
38,1.1293261276345343,51,84.18524249152374,31578.191487102013,118.08818518518525,19130.28600000001,54,89.13731557926043,5.142857142857143,162,63,103.99353484247051,0.024691358024691357,16658.02280272791,121.58487951807223,10091.544999999995,83,2.873015873015873,"{0: 0, 1: 9, 2: 0, 3: 44, 4: 10}","{0: 0.0, 1: 0.14285714285714285, 2: 0.0, 3: 0.6984126984126984, 4: 0.15873015873015872}"
39,1.0353187862315183,35,169.75046275688933,35535.86257434695,79.64089130434782,7326.9619999999995,42,203.7005553082672,4.181818181818182,92,44,213.40058175151802,0.0,21492.154589781963,77.74315789473681,4431.359999999998,57,3.1136363636363638,"{0: 0, 1: 2, 2: 0, 3: 33, 4: 9}","{0: 0.0, 1: 0.045454545454545456, 2: 0.0, 3: 0.75, 4: 0.20454545454545456}"
40,1.0155291563904247,30,96.99743511760178,31623.653449172893,78.87717741935491,9780.770000000008,46,148.7294005136561,4.275862068965517,124,58,187.5283745606968,0.0,16368.650200622538,76.70610606060606,5062.603,66,2.689655172413793,"{0: 0, 1: 12, 2: 0, 3: 40, 4: 6}","{0: 0.0, 1: 0.20689655172413793, 2: 0.0, 3: 0.6896551724137931, 4: 0.10344827586206896}"
41,1.1496803337819137,39,88.61260834938962,35327.57937497516,81.404722513089,15548.301999999998,60,136.32708976829173,4.340909090909091,191,88,199.94639832682788,0.0,19316.75792304629,82.5403106796117,8501.652000000004,103,2.4318181818181817,"{0: 0, 1: 28, 2: 0, 3: 54, 4: 6}","{0: 0.0, 1: 0.3181818181818182, 2: 0.0, 3: 0.6136363636363636, 4: 0.06818181818181818}"
42,1.0622040324929014,22,65.37738922742071,24522.52082159414,88.7313870967742,8252.019,30,89.15098531011914,4.2272727272727275,93,44,130.75477845484141,0.0,13855.715382120265,93.25112000000001,4662.5560000000005,50,2.5,"{0: 0, 1: 14, 2: 0, 3: 25, 4: 4, 5: 1}","{0: 0.0, 1: 0.3181818181818182, 2: 0.0, 3: 0.5681818181818182, 4: 0.09090909090909091, 5: 0.022727272727272728}"
43,1.0343313880705163,11,91.85896491969967,23298.47320029318,82.05776470588236,2789.9640000000004,14,116.91140989779957,4.0,34,17,141.96385487589947,0.0,11649.236600146587,82.05776470588233,1394.9819999999997,17,2.7058823529411766,"{0: 0, 1: 3, 2: 0, 3: 13, 4: 1}","{0: 0.0, 1: 0.17647058823529413, 2: 0.0, 3: 0.7647058823529411, 4: 0.058823529411764705}"
44,1.2045840628300974,38,59.20704014972939,25951.77006562974,124.30037313432835,16656.25,44,68.55552017337087,4.872727272727273,134,55,85.69440021671359,0.029850746268656716,13774.1049996335,124.51316901408453,8840.435000000001,71,2.672727272727273,"{0: 0, 1: 11, 2: 0, 3: 40, 4: 4}","{0: 0.0, 1: 0.2, 2: 0.0, 3: 0.7272727272727273, 4: 0.07272727272727272}"
45,1.04164938561358,49,76.99914606972865,25905.424562707067,72.62314096916299,16485.452999999998,77,120.9986581095736,4.053571428571429,227,112,175.99804815937978,0.0,15230.003668761085,75.13122480620156,9691.928000000002,129,2.5267857142857144,"{0: 0, 1: 35, 2: 0, 3: 61, 4: 15, 5: 1}","{0: 0.0, 1: 0.3125, 2: 0.0, 3: 0.5446428571428571, 4: 0.13392857142857142, 5: 0.008928571428571428}"
46,1.0378954265206286,148,159.53362182109436,43245.05589502252,65.55329575163404,40118.617000000035,185,199.41702727636795,4.955465587044534,612,247,266.24867966088044,0.0,21951.92337627151,65.48196141479093,20364.88999999998,311,2.611336032388664,"{0: 0, 1: 62, 2: 0, 3: 157, 4: 28}","{0: 0.0, 1: 0.25101214574898784, 2: 0.0, 3: 0.6356275303643725, 4: 0.11336032388663968}"
47,1.1664269736495607,107,30.352754794571624,16278.396567635955,138.6107608695652,57384.854999999996,132,37.44451993349023,4.758620689655173,414,174,49.35868536687348,0.01932367149758454,8936.537778057938,142.5485113122172,31503.221,221,2.6091954022988504,"{0: 0, 1: 42, 2: 0, 3: 116, 4: 16}","{0: 0.0, 1: 0.2413793103448276, 2: 0.0, 3: 0.6666666666666666, 4: 0.09195402298850575}"
48,1.062937189740481,31,174.19746830793702,42497.663910258016,63.55327731092437,7562.84,43,241.62874636262234,4.407407407407407,119,54,303.44075124608383,0.0,23606.931845067218,66.68357142857145,4201.065000000001,63,2.7037037037037037,"{0: 0, 1: 11, 2: 0, 3: 37, 4: 6}","{0: 0.0, 1: 0.2037037037037037, 2: 0.0, 3: 0.6851851851851852, 4: 0.1111111111111111}"
49,1.0775780118037077,69,135.04476015217347,41046.77656143563,85.25410569105688,20972.50999999999,79,154.6164645220537,5.406593406593407,246,91,178.10250976590993,0.0,21269.651496830036,84.90274999999997,10867.551999999996,128,2.934065934065934,"{0: 0, 1: 12, 2: 0, 3: 62, 4: 16, 5: 1}","{0: 0.0, 1: 0.13186813186813187, 2: 0.0, 3: 0.6813186813186813, 4: 0.17582417582417584, 5: 0.01098901098901099}"
50,1.0284682639266984,190,84.0331539466714,29405.740136308545,90.5813923705722,66486.742,236,104.37802279691816,4.8933333333333335,734,300,132.68392728421802,0.0,15832.52819893914,91.78856923076927,35797.542000000016,390,2.7333333333333334,"{0: 0, 1: 64, 2: 0, 3: 190, 4: 44, 5: 2}","{0: 0.0, 1: 0.21333333333333335, 2: 0.0, 3: 0.6333333333333333, 4: 0.14666666666666667, 5: 0.006666666666666667}"
51,1.0868673084712714,118,62.055689925722334,21158.49226020397,82.10867346938775,40233.25,160,84.14330837386079,4.355555555555555,490,225,118.32652740074174,0.0,12148.316887334397,85.24074169741702,23100.241000000013,271,2.568888888888889,"{0: 0, 1: 65, 2: 0, 3: 128, 4: 31, 5: 1}","{0: 0.0, 1: 0.28888888888888886, 2: 0.0, 3: 0.5688888888888889, 4: 0.13777777777777778, 5: 0.0044444444444444444}"
52,1.067337635024995,86,71.63607129795655,26402.347037358653,92.67938011695914,31696.348000000024,100,83.29775732320529,4.5,342,152,126.61259113127204,0.0,13201.173518679321,92.6793801169591,15848.174000000006,171,2.3684210526315788,"{0: 0, 1: 52, 2: 0, 3: 92, 4: 8}","{0: 0.0, 1: 0.34210526315789475, 2: 0.0, 3: 0.6052631578947368, 4: 0.05263157894736842}"
53,1.0176249211139643,47,95.98326243234168,52244.48619878206,87.01527210884355,25582.49,103,210.34629852194027,4.9411764705882355,294,119,243.02145169039701,0.0,26122.24309939104,87.01527210884356,12791.245000000004,147,2.8151260504201683,"{0: 0, 1: 16, 2: 0, 3: 94, 4: 8, 5: 1}","{0: 0.0, 1: 0.13445378151260504, 2: 0.0, 3: 0.7899159663865546, 4: 0.06722689075630252, 5: 0.008403361344537815}"
54,1.041209638851404,21,58.71724287872245,20874.505502512555,96.95698701298701,7465.688,30,83.88177554103207,3.5813953488372094,77,43,120.23054494214597,0.0,12561.418913873678,91.68457142857143,4492.544,49,2.558139534883721,"{0: 0, 1: 13, 2: 0, 3: 23, 4: 7}","{0: 0.0, 1: 0.3023255813953488, 2: 0.0, 3: 0.5348837209302325, 4: 0.16279069767441862}"
55,1.0785391995063338,55,67.15025014255482,31566.794169100227,104.25427016129026,25855.058999999987,74,90.34760928271012,4.389380530973451,248,113,137.96324120197627,0.008064516129032258,16298.75633023282,105.1152677165354,13349.638999999996,127,2.353982300884956,"{0: 0, 1: 39, 2: 0, 3: 69, 4: 5}","{0: 0.0, 1: 0.34513274336283184, 2: 0.0, 3: 0.6106194690265486, 4: 0.04424778761061947}"
56,1.056535043938716,45,81.23010976394994,24926.459213974915,80.28374418604652,13808.804000000002,63,113.72215366952992,4.3544303797468356,172,79,142.6039704744899,0.0,12955.375765343979,75.54781052631583,7177.042000000003,95,2.670886075949367,"{0: 0, 1: 16, 2: 0, 3: 58, 4: 4, 5: 1}","{0: 0.0, 1: 0.20253164556962025, 2: 0.0, 3: 0.7341772151898734, 4: 0.05063291139240506, 5: 0.012658227848101266}"
57,1.030842313781808,32,211.02881879247,45652.748052553696,59.678396551724106,6922.693999999996,41,270.3806740778522,4.9361702127659575,116,47,309.9485776014403,0.0,22826.374026276866,59.67839655172414,3461.347,58,2.8297872340425534,"{0: 0, 1: 6, 2: 0, 3: 37, 4: 4}","{0: 0.0, 1: 0.1276595744680851, 2: 0.0, 3: 0.7872340425531915, 4: 0.0851063829787234}"
58,1.0822997923098148,33,172.3582282373704,50852.937267516696,69.54564285714287,9736.390000000001,48,250.70287743617513,5.490196078431373,140,51,266.3718072759361,0.0,25426.46863375834,69.54564285714284,4868.194999999999,70,3.019607843137255,"{0: 0, 1: 3, 2: 0, 3: 41, 4: 7}","{0: 0.0, 1: 0.058823529411764705, 2: 0.0, 3: 0.803921568627451, 4: 0.13725490196078433}"
59,1.0502654742925703,69,73.7932378779518,29866.27513724493,96.29762758620691,27926.312000000005,92,98.39098383726906,4.172661870503597,290,139,148.6559429715261,0.0,16086.271343457534,97.67135064935067,15041.388000000003,154,2.3741007194244603,"{0: 0, 1: 47, 2: 1, 3: 86, 4: 3, 5: 1, 6: 1}","{0: 0.0, 1: 0.3381294964028777, 2: 0.007194244604316547, 3: 0.6187050359712231, 4: 0.02158273381294964, 5: 0.007194244604316547, 6: 0.007194244604316547}"
60,1.025855252042874,22,171.74366432138123,39097.210986856546,69.55930555555557,5008.27,28,218.58284549993976,4.235294117647059,72,34,265.4220266784983,0.0,19548.605493428273,69.55930555555557,2504.135,36,2.7058823529411766,"{0: 0, 1: 6, 2: 0, 3: 26, 4: 2}","{0: 0.0, 1: 0.17647058823529413, 2: 0.0, 3: 0.7647058823529411, 4: 0.058823529411764705}"
61,1.0301316950692911,104,68.66689210893475,24648.344064720037,101.4438858695653,37331.350000000035,123,81.21180509037475,4.571428571428571,368,161,106.30163105325475,0.0,13329.44476869756,100.94109499999996,20188.218999999994,200,2.7142857142857144,"{0: 0, 1: 38, 2: 0, 3: 94, 4: 28, 5: 1}","{0: 0.0, 1: 0.2360248447204969, 2: 0.0, 3: 0.5838509316770186, 4: 0.17391304347826086, 5: 0.006211180124223602}"
62,1.002154294072062,39,210.27803103162384,54508.30355448385,66.95090066225167,10109.586000000001,56,301.9376855838701,5.033333333333333,151,60,323.5046631255751,0.0,29966.096759968,65.38557647058823,5557.773999999999,85,3.1166666666666667,"{0: 0, 1: 4, 2: 0, 3: 41, 4: 15}","{0: 0.0, 1: 0.06666666666666667, 2: 0.0, 3: 0.6833333333333333, 4: 0.25}"
63,1.0504222054709256,63,71.55196948590611,22480.76564585569,86.06017391304351,19793.840000000007,77,87.4524071494408,4.380952380952381,230,105,119.2532824765102,0.0,12264.857107553771,85.70593650793658,10798.94800000001,126,2.6095238095238096,"{0: 0, 1: 28, 2: 0, 3: 62, 4: 15}","{0: 0.0, 1: 0.26666666666666666, 2: 0.0, 3: 0.5904761904761905, 4: 0.14285714285714285}"
64,1.0957371351732554,18,78.99799171405388,36570.50519396841,90.57317391304346,8332.731999999998,27,118.49698757108081,4.380952380952381,92,42,184.32864733279237,0.0,18285.25259698421,90.57317391304348,4166.366,46,2.3095238095238093,"{0: 0, 1: 15, 2: 0, 3: 26, 4: 1}","{0: 0.0, 1: 0.35714285714285715, 2: 0.0, 3: 0.6190476190476191, 4: 0.023809523809523808}"
65,1.0343340518769712,34,71.29135553655216,23327.97203630262,81.80505147058823,11125.487,57,119.51786075245509,3.675675675675676,136,74,155.16353852073118,0.0,13244.101251493184,75.19435714285711,6316.325999999998,84,2.5945945945945947,"{0: 0, 1: 17, 2: 0, 3: 54, 4: 2, 5: 1}","{0: 0.0, 1: 0.22972972972972974, 2: 0.0, 3: 0.7297297297297297, 4: 0.02702702702702703, 5: 0.013513513513513514}"
66,1.0510457935994844,68,96.19362148654916,30322.729112106863,82.76203474903474,21435.367,86,121.656638938871,4.316666666666666,259,120,169.75344968214557,0.0,16062.490134100493,82.28040579710144,11354.695999999998,138,2.55,"{0: 0, 1: 34, 2: 0, 3: 72, 4: 14}","{0: 0.0, 1: 0.2833333333333333, 2: 0.0, 3: 0.6, 4: 0.11666666666666667}"
67,1.0398291761511618,99,98.51380675069424,27252.720187058065,79.15381502890173,27387.219999999998,132,131.351742334259,4.707482993197279,346,147,146.2780766904248,0.0,15133.74174257847,77.99195384615389,15208.431000000008,195,2.9183673469387754,"{0: 0, 1: 15, 2: 0, 3: 114, 4: 18}","{0: 0.0, 1: 0.10204081632653061, 2: 0.0, 3: 0.7755102040816326, 4: 0.12244897959183673}"
68,1.0582416590325068,17,92.1414136262163,23818.38739979912,70.8785322580645,4394.468999999999,26,140.92216201656612,3.875,62,32,173.442660943466,0.0,16135.815194389308,80.4605945945946,2977.042,37,2.84375,"{0: 0, 1: 6, 2: 0, 3: 20, 4: 5, 5: 1}","{0: 0.0, 1: 0.1875, 2: 0.0, 3: 0.625, 4: 0.15625, 5: 0.03125}"
69,1.099185755181221,15,109.22506034255892,33653.806650740655,92.43430000000002,4621.715000000001,21,152.91508447958248,4.3478260869565215,50,23,167.47842585859033,0.0,18695.98076212892,85.58466666666668,2567.5400000000004,30,2.9565217391304346,"{0: 0, 1: 2, 2: 0, 3: 18, 4: 3}","{0: 0.0, 1: 0.08695652173913043, 2: 0.0, 3: 0.782608695652174, 4: 0.13043478260869565}"
70,1.016599661600829,40,159.31431895504707,42816.97383657269,79.04642647058823,10750.313999999998,52,207.1086146415612,5.132075471698113,136,53,211.09147261543737,0.0,23665.026880539564,77.16519480519483,5941.720000000002,77,3.3773584905660377,"{0: 0, 1: 1, 2: 0, 3: 30, 4: 22}","{0: 0.0, 1: 0.018867924528301886, 2: 0.0, 3: 0.5660377358490566, 4: 0.41509433962264153}"
71,1.0189918466730141,71,83.91525952990386,27525.557225201454,94.67131707317071,23289.143999999997,89,105.1895506783302,4.472727272727273,246,110,130.00955701816093,0.0,17057.69118565632,99.53358620689654,14432.369999999999,145,2.8454545454545452,"{0: 0, 1: 21, 2: 0, 3: 64, 4: 25}","{0: 0.0, 1: 0.19090909090909092, 2: 0.0, 3: 0.5818181818181818, 4: 0.22727272727272727}"
